pattern_grammar,role,source_channel,source_index,video_title,url,duration_hms,fit_status,score,reason
Tool Review / Gear Recommendation,secondary,Ali Abdaal,514,Which iPad should you buy - Analysis of iPad Pro vs iPad Air vs iPad Mini vs iPad,https://www.youtube.com/watch?v=xFX-lyLU2X8,17:27,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,517,What's in my Camera Bag - My YouTube  + photography travel gear,https://www.youtube.com/watch?v=Ms4xcowxG9g,5:40,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Creator Business Playbook.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,518,Monthly Favourites #7 - Ali Abdaal,https://www.youtube.com/watch?v=bobphaq2dYA,12:51,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,523,iPad Pro Smart Keyboard Folio Review - My favourite typing experience of all time,https://www.youtube.com/watch?v=OLK52vT1YOA,8:08,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Skill Masterclass / Deep Tutorial.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,527,My Favourite iPad Pro Apps,https://www.youtube.com/watch?v=l2DeCc0GkBg,8:49,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,530,"Desk Setup Upgrade - 35"" UltraWide Monitor | Life as a Junior Doctor",https://www.youtube.com/watch?v=D2WgxpWC6gY,4:10,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,532,What's in my Bag - Junior Doctor Everyday Carry,https://www.youtube.com/watch?v=UF02YPoKfMY,5:01,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,535,iPad Pro 2018 Review - Should you buy it?,https://www.youtube.com/watch?v=rEINNYczPtU,12:19,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,537,My Favourite iPhone XS Apps,https://www.youtube.com/watch?v=ii6V_-svh28,19:20,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,540,My Study Method + Revision Tools - Cambridge junior doctor,https://www.youtube.com/watch?v=EfBczKGbGwA,13:55,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,541,The best iPad Screen Protector - PaperLike Review,https://www.youtube.com/watch?v=wqpR9GdId0M,4:17,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,543,iPad vs Macbook for Students - Can a tablet replace your laptop?,https://www.youtube.com/watch?v=xIx2OQ6E6Mc,9:32,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,548,My Productivity Desk Setup,https://www.youtube.com/watch?v=rApxWtDIRAM,6:07,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,551,My new podcast - Microphone setup + reflections,https://www.youtube.com/watch?v=r8I4eVoEiQQ,16:54,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,553,Monthly Favourites #6 - Ali Abdaal,https://www.youtube.com/watch?v=XY0fQ0ZVlRs,15:03,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,554,My Favourite Mac Apps - What's on my Macbook Pro,https://www.youtube.com/watch?v=ukSniYSWIvU,7:35,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,569,Monthly Favourites #5 - Ali Abdaal,https://www.youtube.com/watch?v=cgmcC0UDlR4,5:56,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,571,iPad Pro vs iPad (2018) comparison for college / university students,https://www.youtube.com/watch?v=tIdU4Sw6a5Y,10:01,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,573,How I take notes on my iPad Pro in medical school - Cambridge University medical student,https://www.youtube.com/watch?v=waR3xBDHMqw,13:56,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,578,Monthly Favourites #4 - Ali Abdaal,https://www.youtube.com/watch?v=U9f9RPXZkEo,12:05,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,584,Monthly Favourites #3 - Ali Abdaal,https://www.youtube.com/watch?v=hly9Ekte8zY,20:05,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,596,Monthly Favourites #2 - Ali Abdaal,https://www.youtube.com/watch?v=bvTkOIkiYu0,17:44,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,601,Monthly Favourites #1 - Ali Abdaal,https://www.youtube.com/watch?v=aWpd9JYyNEs,12:26,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,607,My University Desk Setup - Cambridge Medical Student,https://www.youtube.com/watch?v=zdew7At9S2U,5:25,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,654,Animating the prototype | Medical Students Making an App - Episode 5,https://www.youtube.com/watch?v=-dw8fYgBK1I,3:24,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Skill Masterclass / Deep Tutorial.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,655,Coffee & Sushi (Cambodia) - Cambridge Medical Elective #05,https://www.youtube.com/watch?v=tJDgQv_W15s,2:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,656,How to design an app | Medical Students Making an App - Episode 4,https://www.youtube.com/watch?v=Bmxjb3qThWI,5:15,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,658,How to make a website in 5 minutes | Medical Students Making an App - Episode 3,https://www.youtube.com/watch?v=Xk0e6XZUyrQ,4:46,strong_heygen_fit,3,Strong enough title-level fit to existing HeyGen grammar.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,659,WE HAVE A COOL NAME | Medical Students Making an App - Episode 2,https://www.youtube.com/watch?v=MhUljoWSzSk,4:14,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,660,We're trying something new... | Medical Students Making an App - Episode 1,https://www.youtube.com/watch?v=8LOB92gjgww,3:56,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Use-Case Solution Playbook,primary,HeyGen sample,,AI-Powered Video Newsletters in Minutes | Create Video Updates with HeyGen,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,Automate Your Sales Pitch with AI Video | HeyGen for Scalable Sales,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,Create engaging learning videos with HeyGen,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,Create On-Demand Webinars & Video Podcasts with HeyGen!,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,Create Skills-Based Training Videos in Minutes with HeyGen!,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,Create Stunning Brand Videos FAST with AI - Full HeyGen Walkthrough,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,Create Video Ads the Easy Way with HeyGen!,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,HeyGen for Training Videos,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,How to Build an AI Sales Assistant | Interactive Avatars with HeyGen,,,,,
Use-Case Solution Playbook,primary,HeyGen sample,,How to Create a Product Explainer Video in HeyGen,,,,,
Use-Case Solution Playbook,secondary,HeyGen sample,,Create How-To Videos in Minutes with HeyGen!,,,,,
Use-Case Solution Playbook,secondary,HeyGen sample,,Customer Story: How to Create Engaging Business Videos Using AI,,,,,
Use-Case Solution Playbook,secondary,HeyGen sample,,HeyGen Academy: 101 - Translation & Brand Glossary (Part 13),,,,,
Use-Case Solution Playbook,secondary,HeyGen sample,,"How to Make AI Product Ads, Social Content, and More | Full AI Marketing Guide",,,,,
Use-Case Solution Playbook,secondary,HeyGen sample,,"Interactive Avatar Demo: Creating Live, Two-Way AI Video Experiences",,,,,
Wealth / Career Strategy Essay,primary,Ali Abdaal,1,"if you’re applying for jobs, watch this",https://www.youtube.com/watch?v=Z9iksIAXcbk,15:24,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,5,The Simplest Way to Make $10k/month - Case Study,https://www.youtube.com/watch?v=CFBEih785-I,55:49:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,7,The Only Investing Video You’ll Ever Need (Start With $0),https://www.youtube.com/watch?v=bfENsVP77VQ,29:31:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,9,"If I Wanted to Make My First $100K in 12 months, I’d Do This",https://www.youtube.com/watch?v=XIhc7_Ptrpk,34:57:00,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,14,Brutally Honest Truth On How To Get Rich,https://www.youtube.com/watch?v=t8QyLh_NBTk,17:26,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,15,"If I Started A Business in 2026, I'd Do This",https://www.youtube.com/watch?v=TX1Ij51esI0,24:49:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,23,How to Get Rich on Easy Mode,https://www.youtube.com/watch?v=5PKYfRofUdg,20:21,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,26,The Easiest Business to Start in 2026 for Beginners,https://www.youtube.com/watch?v=0XmnJsSX9s0,20:16,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,31,"The Proven, Reliable Path to Earn $1M (Step By Step)",https://www.youtube.com/watch?v=rDrw3kkqKac,1:12:21,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,36,How I Would Build A Business in 2026 (If I had to start over),https://www.youtube.com/watch?v=Jc7gURfsNqk,1:15:24,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,39,My honest advice to someone who wants financial freedom,https://www.youtube.com/watch?v=7nxUAyxNUKE,1:16:29,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,40,"Financial Freedom is Easy, After You Learn This",https://www.youtube.com/watch?v=zYKJdzyAviE,59:19:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,44,I’m Starting a New Series About Financial & Time Freedom,https://www.youtube.com/watch?v=ivE8rjTFv_8,23:37,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Wealth / Career Strategy Essay.
Wealth / Career Strategy Essay,primary,Ali Abdaal,47,How I Made My First $1M at 26 - Every Step Explained,https://www.youtube.com/watch?v=ZAWvRqQwvSM,34:25:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
